idx,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
10,12.26806640625,2021-12-23 21:16:06.838000+00:00,0.439453125,2021-12-23 21:16:06.838000+00:00,0.2105712890625,2021-12-23 21:16:06.838000+00:00,0.0732421875,2021-12-23 21:16:06.838000+00:00,-0.0946044921875,2021-12-23 21:16:06.838000+00:00,1.7425537109375,2021-12-23 21:16:06.838000+00:00,1.0009765625,2021-12-23 21:16:06.838000+00:00,-0.0335693359375,2021-12-23 21:16:06.838000+00:00,0.8880615234375,2021-12-23 21:16:06.838000+00:00,0.4547119140625,2021-12-23 21:16:06.838000+00:00,1.007080078125,2021-12-23 21:16:06.838000+00:00,0.06103515625,2021-12-23 21:16:06.838000+00:00,0.2593994140625,2021-12-23 21:16:06.838000+00:00,0.9124755859375,2021-12-23 21:16:06.838000+00:00,0.0152587890625,2021-12-23 21:16:06.838000+00:00,0.115966796875,2021-12-23 21:16:06.838000+00:00,0.0946044921875,2021-12-23 21:16:06.838000+00:00,0.13427734375,2021-12-23 21:16:06.838000+00:00,0.299072265625,2021-12-23 21:16:06.838000+00:00,-0.0152587890625,2021-12-23 21:16:06.838000+00:00,0.25634765625,2021-12-23 21:16:06.838000+00:00,0.4180908203125,2021-12-23 21:16:06.838000+00:00,0.1190185546875,2021-12-23 21:16:06.838000+00:00,0.103759765625,2021-12-23 21:16:06.838000+00:00,0.10986328125,2021-12-23 21:16:06.838000+00:00,0.9918212890625,2021-12-23 21:16:06.838000+00:00,0.3631591796875,2021-12-23 21:16:06.838000+00:00,0.6805419921875,2021-12-23 21:16:06.838000+00:00,0.0579833984375,2021-12-23 21:16:06.838000+00:00,0.079345703125,2021-12-23 21:16:06.838000+00:00,24.33069178351135,2021-12-23 21:16:06.838000+00:00,23.896801199641207,2021-12-23 21:16:06.838000+00:00,172.015380859375,2021-12-23 21:16:06.838000+00:00,230.28564453125,2021-12-23 21:16:06.838000+00:00,26.006777320946043,2021-12-23 21:16:06.838000+00:00,24.85507635028565,2021-12-23 21:16:06.838000+00:00,-31.14999389648437,2021-12-23 21:16:06.838000+00:00
11,9.86328125,2021-12-23 21:16:06.904000+00:00,0.5340576171875,2021-12-23 21:16:06.904000+00:00,0.164794921875,2021-12-23 21:16:06.904000+00:00,0.0274658203125,2021-12-23 21:16:06.904000+00:00,-0.1678466796875,2021-12-23 21:16:06.904000+00:00,1.8096923828125,2021-12-23 21:16:06.904000+00:00,0.8056640625,2021-12-23 21:16:06.904000+00:00,0.0,2021-12-23 21:16:06.904000+00:00,0.1922607421875,2021-12-23 21:16:06.904000+00:00,0.4302978515625,2021-12-23 21:16:06.904000+00:00,0.738525390625,2021-12-23 21:16:06.904000+00:00,0.0152587890625,2021-12-23 21:16:06.904000+00:00,0.20751953125,2021-12-23 21:16:06.904000+00:00,0.7781982421875,2021-12-23 21:16:06.904000+00:00,0.0152587890625,2021-12-23 21:16:06.904000+00:00,0.201416015625,2021-12-23 21:16:06.904000+00:00,0.164794921875,2021-12-23 21:16:06.904000+00:00,0.0213623046875,2021-12-23 21:16:06.904000+00:00,0.2197265625,2021-12-23 21:16:06.904000+00:00,0.0640869140625,2021-12-23 21:16:06.904000+00:00,0.2197265625,2021-12-23 21:16:06.904000+00:00,0.2777099609375,2021-12-23 21:16:06.904000+00:00,0.0335693359375,2021-12-23 21:16:06.904000+00:00,0.1068115234375,2021-12-23 21:16:06.904000+00:00,-0.13427734375,2021-12-23 21:16:06.904000+00:00,0.9490966796875,2021-12-23 21:16:06.904000+00:00,0.1220703125,2021-12-23 21:16:06.904000+00:00,0.5523681640625,2021-12-23 21:16:06.904000+00:00,-0.03662109375,2021-12-23 21:16:06.904000+00:00,0.1007080078125,2021-12-23 21:16:06.904000+00:00,24.04056555341144,2021-12-23 21:16:06.904000+00:00,23.60519157523984,2021-12-23 21:16:06.904000+00:00,172.015380859375,2021-12-23 21:16:06.904000+00:00,230.1513671875,2021-12-23 21:16:06.904000+00:00,25.666635884902952,2021-12-23 21:16:06.904000+00:00,24.5963057873346,2021-12-23 21:16:06.904000+00:00,-31.19999313354492,2021-12-23 21:16:06.905000+00:00
12,10.21728515625,2021-12-23 21:16:06.971000+00:00,0.6011962890625,2021-12-23 21:16:06.971000+00:00,-0.0030517578125,2021-12-23 21:16:06.971000+00:00,0.08544921875,2021-12-23 21:16:06.971000+00:00,-0.1251220703125,2021-12-23 21:16:06.971000+00:00,1.67236328125,2021-12-23 21:16:06.971000+00:00,0.79345703125,2021-12-23 21:16:06.971000+00:00,0.0518798828125,2021-12-23 21:16:06.971000+00:00,0.23193359375,2021-12-23 21:16:06.971000+00:00,0.482177734375,2021-12-23 21:16:06.971000+00:00,0.872802734375,2021-12-23 21:16:06.971000+00:00,-0.006103515625,2021-12-23 21:16:06.971000+00:00,0.25634765625,2021-12-23 21:16:06.971000+00:00,0.9124755859375,2021-12-23 21:16:06.971000+00:00,-0.0640869140625,2021-12-23 21:16:06.971000+00:00,0.23193359375,2021-12-23 21:16:06.971000+00:00,0.2197265625,2021-12-23 21:16:06.971000+00:00,0.0885009765625,2021-12-23 21:16:06.971000+00:00,0.201416015625,2021-12-23 21:16:06.971000+00:00,0.1068115234375,2021-12-23 21:16:06.971000+00:00,0.2227783203125,2021-12-23 21:16:06.971000+00:00,0.2838134765625,2021-12-23 21:16:06.971000+00:00,0.0518798828125,2021-12-23 21:16:06.971000+00:00,0.2777099609375,2021-12-23 21:16:06.971000+00:00,-0.372314453125,2021-12-23 21:16:06.971000+00:00,0.8453369140625,2021-12-23 21:16:06.971000+00:00,0.1495361328125,2021-12-23 21:16:06.971000+00:00,0.4913330078125,2021-12-23 21:16:06.971000+00:00,-0.054931640625,2021-12-23 21:16:06.971000+00:00,0.079345703125,2021-12-23 21:16:06.971000+00:00,24.16030018805585,2021-12-23 21:16:06.971000+00:00,23.80871079226996,2021-12-23 21:16:06.971000+00:00,172.015380859375,2021-12-23 21:16:06.971000+00:00,230.17578125,2021-12-23 21:16:06.971000+00:00,25.866351957442017,2021-12-23 21:16:06.971000+00:00,24.74698231766052,2021-12-23 21:16:06.971000+00:00,-31.24999237060547,2021-12-23 21:16:06.972000+00:00
13,9.918212890625,2021-12-23 21:16:07.038000+00:00,0.5340576171875,2021-12-23 21:16:07.038000+00:00,0.13427734375,2021-12-23 21:16:07.038000+00:00,0.0213623046875,2021-12-23 21:16:07.038000+00:00,-0.1007080078125,2021-12-23 21:16:07.038000+00:00,1.6937255859375,2021-12-23 21:16:07.038000+00:00,0.750732421875,2021-12-23 21:16:07.038000+00:00,0.0396728515625,2021-12-23 21:16:07.038000+00:00,0.128173828125,2021-12-23 21:16:07.038000+00:00,0.3814697265625,2021-12-23 21:16:07.038000+00:00,0.7080078125,2021-12-23 21:16:07.038000+00:00,0.0823974609375,2021-12-23 21:16:07.038000+00:00,0.2227783203125,2021-12-23 21:16:07.038000+00:00,0.8941650390625,2021-12-23 21:16:07.038000+00:00,-0.030517578125,2021-12-23 21:16:07.038000+00:00,0.067138671875,2021-12-23 21:16:07.038000+00:00,0.146484375,2021-12-23 21:16:07.038000+00:00,0.0091552734375,2021-12-23 21:16:07.038000+00:00,0.4302978515625,2021-12-23 21:16:07.038000+00:00,-0.0396728515625,2021-12-23 21:16:07.038000+00:00,0.2899169921875,2021-12-23 21:16:07.038000+00:00,0.286865234375,2021-12-23 21:16:07.038000+00:00,0.03662109375,2021-12-23 21:16:07.038000+00:00,0.103759765625,2021-12-23 21:16:07.038000+00:00,-0.08544921875,2021-12-23 21:16:07.038000+00:00,0.9429931640625,2021-12-23 21:16:07.038000+00:00,0.1007080078125,2021-12-23 21:16:07.038000+00:00,0.5279541015625,2021-12-23 21:16:07.038000+00:00,-0.0579833984375,2021-12-23 21:16:07.038000+00:00,-0.0457763671875,2021-12-23 21:16:07.038000+00:00,24.091222514222533,2021-12-23 21:16:07.038000+00:00,23.66290598006928,2021-12-23 21:16:07.038000+00:00,172.015380859375,2021-12-23 21:16:07.038000+00:00,230.2490234375,2021-12-23 21:16:07.038000+00:00,25.835146321107786,2021-12-23 21:16:07.038000+00:00,24.67491962924377,2021-12-23 21:16:07.038000+00:00,-31.299991607666016,2021-12-23 21:16:07.038000+00:00
14,11.370849609375,2021-12-23 21:16:07.104000+00:00,0.5157470703125,2021-12-23 21:16:07.104000+00:00,0.189208984375,2021-12-23 21:16:07.104000+00:00,0.1434326171875,2021-12-23 21:16:07.104000+00:00,-0.2777099609375,2021-12-23 21:16:07.104000+00:00,1.4678955078125,2021-12-23 21:16:07.104000+00:00,0.7781982421875,2021-12-23 21:16:07.104000+00:00,-0.1068115234375,2021-12-23 21:16:07.104000+00:00,0.579833984375,2021-12-23 21:16:07.104000+00:00,0.42724609375,2021-12-23 21:16:07.104000+00:00,0.616455078125,2021-12-23 21:16:07.104000+00:00,0.0823974609375,2021-12-23 21:16:07.104000+00:00,0.5889892578125,2021-12-23 21:16:07.104000+00:00,0.78125,2021-12-23 21:16:07.104000+00:00,0.042724609375,2021-12-23 21:16:07.104000+00:00,0.146484375,2021-12-23 21:16:07.104000+00:00,0.2685546875,2021-12-23 21:16:07.104000+00:00,0.311279296875,2021-12-23 21:16:07.104000+00:00,0.2288818359375,2021-12-23 21:16:07.104000+00:00,0.042724609375,2021-12-23 21:16:07.104000+00:00,0.3021240234375,2021-12-23 21:16:07.104000+00:00,0.3753662109375,2021-12-23 21:16:07.104000+00:00,0.189208984375,2021-12-23 21:16:07.104000+00:00,0.079345703125,2021-12-23 21:16:07.104000+00:00,-0.15869140625,2021-12-23 21:16:07.104000+00:00,1.0894775390625,2021-12-23 21:16:07.104000+00:00,0.177001953125,2021-12-23 21:16:07.104000+00:00,0.604248046875,2021-12-23 21:16:07.104000+00:00,-0.0244140625,2021-12-23 21:16:07.104000+00:00,0.103759765625,2021-12-23 21:16:07.104000+00:00,24.123458762011413,2021-12-23 21:16:07.104000+00:00,23.75707158794889,2021-12-23 21:16:07.104000+00:00,172.015380859375,2021-12-23 21:16:07.104000+00:00,230.18798828125,2021-12-23 21:16:07.104000+00:00,25.88195477560913,2021-12-23 21:16:07.104000+00:00,24.766635778137815,2021-12-23 21:16:07.104000+00:00,-31.34999084472656,2021-12-23 21:16:07.105000+00:00
15,10.321044921875,2021-12-23 21:16:07.171000+00:00,0.45166015625,2021-12-23 21:16:07.171000+00:00,0.1953125,2021-12-23 21:16:07.171000+00:00,0.1312255859375,2021-12-23 21:16:07.171000+00:00,-0.1708984375,2021-12-23 21:16:07.171000+00:00,1.46484375,2021-12-23 21:16:07.171000+00:00,0.762939453125,2021-12-23 21:16:07.171000+00:00,-0.0732421875,2021-12-23 21:16:07.171000+00:00,0.482177734375,2021-12-23 21:16:07.171000+00:00,0.372314453125,2021-12-23 21:16:07.171000+00:00,0.653076171875,2021-12-23 21:16:07.171000+00:00,-0.0274658203125,2021-12-23 21:16:07.171000+00:00,0.4913330078125,2021-12-23 21:16:07.171000+00:00,0.74462890625,2021-12-23 21:16:07.171000+00:00,-0.091552734375,2021-12-23 21:16:07.171000+00:00,0.1495361328125,2021-12-23 21:16:07.171000+00:00,0.433349609375,2021-12-23 21:16:07.171000+00:00,0.140380859375,2021-12-23 21:16:07.171000+00:00,0.201416015625,2021-12-23 21:16:07.171000+00:00,-0.01220703125,2021-12-23 21:16:07.171000+00:00,0.2716064453125,2021-12-23 21:16:07.171000+00:00,0.201416015625,2021-12-23 21:16:07.171000+00:00,0.0396728515625,2021-12-23 21:16:07.171000+00:00,0.09765625,2021-12-23 21:16:07.171000+00:00,-0.0244140625,2021-12-23 21:16:07.171000+00:00,0.9674072265625,2021-12-23 21:16:07.171000+00:00,0.2105712890625,2021-12-23 21:16:07.171000+00:00,0.457763671875,2021-12-23 21:16:07.171000+00:00,-0.201416015625,2021-12-23 21:16:07.171000+00:00,0.2105712890625,2021-12-23 21:16:07.171000+00:00,24.382883803740967,2021-12-23 21:16:07.171000+00:00,23.945402803708102,2021-12-23 21:16:07.171000+00:00,172.015380859375,2021-12-23 21:16:07.171000+00:00,230.23681640625,2021-12-23 21:16:07.171000+00:00,25.93500435737732,2021-12-23 21:16:07.171000+00:00,24.878005387509155,2021-12-23 21:16:07.171000+00:00,-31.39999008178711,2021-12-23 21:16:07.172000+00:00
16,9.893798828125,2021-12-23 21:16:07.238000+00:00,0.531005859375,2021-12-23 21:16:07.238000+00:00,0.10986328125,2021-12-23 21:16:07.238000+00:00,0.1312255859375,2021-12-23 21:16:07.238000+00:00,-0.140380859375,2021-12-23 21:16:07.238000+00:00,1.3580322265625,2021-12-23 21:16:07.238000+00:00,0.6195068359375,2021-12-23 21:16:07.238000+00:00,0.0274658203125,2021-12-23 21:16:07.238000+00:00,0.42724609375,2021-12-23 21:16:07.238000+00:00,0.311279296875,2021-12-23 21:16:07.238000+00:00,0.421142578125,2021-12-23 21:16:07.238000+00:00,0.0030517578125,2021-12-23 21:16:07.238000+00:00,0.445556640625,2021-12-23 21:16:07.238000+00:00,0.7171630859375,2021-12-23 21:16:07.238000+00:00,-0.0274658203125,2021-12-23 21:16:07.238000+00:00,0.1007080078125,2021-12-23 21:16:07.238000+00:00,0.457763671875,2021-12-23 21:16:07.238000+00:00,0.08544921875,2021-12-23 21:16:07.238000+00:00,0.1556396484375,2021-12-23 21:16:07.238000+00:00,-0.0091552734375,2021-12-23 21:16:07.238000+00:00,0.201416015625,2021-12-23 21:16:07.238000+00:00,0.335693359375,2021-12-23 21:16:07.238000+00:00,0.0213623046875,2021-12-23 21:16:07.238000+00:00,0.3997802734375,2021-12-23 21:16:07.238000+00:00,0.0244140625,2021-12-23 21:16:07.238000+00:00,0.9063720703125,2021-12-23 21:16:07.238000+00:00,0.1495361328125,2021-12-23 21:16:07.238000+00:00,0.3082275390625,2021-12-23 21:16:07.238000+00:00,-0.128173828125,2021-12-23 21:16:07.238000+00:00,0.103759765625,2021-12-23 21:16:07.238000+00:00,23.83793771016705,2021-12-23 21:16:07.238000+00:00,23.47457476431006,2021-12-23 21:16:07.238000+00:00,172.015380859375,2021-12-23 21:16:07.238000+00:00,230.18798828125,2021-12-23 21:16:07.238000+00:00,25.451316994196777,2021-12-23 21:16:07.238000+00:00,24.321157340652466,2021-12-23 21:16:07.238000+00:00,-31.449989318847656,2021-12-23 21:16:07.238000+00:00
17,9.710693359375,2021-12-23 21:16:07.304000+00:00,0.6256103515625,2021-12-23 21:16:07.304000+00:00,0.244140625,2021-12-23 21:16:07.304000+00:00,0.103759765625,2021-12-23 21:16:07.304000+00:00,-0.4180908203125,2021-12-23 21:16:07.304000+00:00,1.26953125,2021-12-23 21:16:07.304000+00:00,0.4852294921875,2021-12-23 21:16:07.304000+00:00,-0.0335693359375,2021-12-23 21:16:07.304000+00:00,0.701904296875,2021-12-23 21:16:07.304000+00:00,0.4730224609375,2021-12-23 21:16:07.304000+00:00,0.4486083984375,2021-12-23 21:16:07.304000+00:00,0.1922607421875,2021-12-23 21:16:07.304000+00:00,0.482177734375,2021-12-23 21:16:07.304000+00:00,0.677490234375,2021-12-23 21:16:07.304000+00:00,0.0518798828125,2021-12-23 21:16:07.304000+00:00,0.1800537109375,2021-12-23 21:16:07.304000+00:00,0.5035400390625,2021-12-23 21:16:07.304000+00:00,0.1495361328125,2021-12-23 21:16:07.304000+00:00,0.091552734375,2021-12-23 21:16:07.304000+00:00,-0.042724609375,2021-12-23 21:16:07.304000+00:00,0.1800537109375,2021-12-23 21:16:07.304000+00:00,0.274658203125,2021-12-23 21:16:07.304000+00:00,-0.1251220703125,2021-12-23 21:16:07.304000+00:00,0.0701904296875,2021-12-23 21:16:07.304000+00:00,0.13427734375,2021-12-23 21:16:07.304000+00:00,0.89111328125,2021-12-23 21:16:07.304000+00:00,0.030517578125,2021-12-23 21:16:07.304000+00:00,0.3814697265625,2021-12-23 21:16:07.304000+00:00,0.128173828125,2021-12-23 21:16:07.304000+00:00,0.152587890625,2021-12-23 21:16:07.304000+00:00,24.07740697945587,2021-12-23 21:16:07.304000+00:00,23.702394783373627,2021-12-23 21:16:07.304000+00:00,172.015380859375,2021-12-23 21:16:07.304000+00:00,230.01708984375,2021-12-23 21:16:07.304000+00:00,25.757132230272216,2021-12-23 21:16:07.304000+00:00,24.57010117336487,2021-12-23 21:16:07.305000+00:00,-31.499988555908203,2021-12-23 21:16:07.305000+00:00
18,10.101318359375,2021-12-23 21:16:07.371000+00:00,0.5401611328125,2021-12-23 21:16:07.371000+00:00,0.2105712890625,2021-12-23 21:16:07.371000+00:00,0.08544921875,2021-12-23 21:16:07.371000+00:00,-0.3814697265625,2021-12-23 21:16:07.371000+00:00,1.4251708984375,2021-12-23 21:16:07.371000+00:00,0.6011962890625,2021-12-23 21:16:07.371000+00:00,0.03662109375,2021-12-23 21:16:07.371000+00:00,0.1007080078125,2021-12-23 21:16:07.371000+00:00,0.3753662109375,2021-12-23 21:16:07.371000+00:00,0.4547119140625,2021-12-23 21:16:07.371000+00:00,-0.018310546875,2021-12-23 21:16:07.371000+00:00,0.54931640625,2021-12-23 21:16:07.371000+00:00,0.8758544921875,2021-12-23 21:16:07.371000+00:00,0.140380859375,2021-12-23 21:16:07.371000+00:00,0.1953125,2021-12-23 21:16:07.371000+00:00,0.9185791015625,2021-12-23 21:16:07.371000+00:00,0.115966796875,2021-12-23 21:16:07.371000+00:00,0.0946044921875,2021-12-23 21:16:07.371000+00:00,0.0152587890625,2021-12-23 21:16:07.371000+00:00,0.2838134765625,2021-12-23 21:16:07.371000+00:00,0.2655029296875,2021-12-23 21:16:07.371000+00:00,0.018310546875,2021-12-23 21:16:07.371000+00:00,-0.0244140625,2021-12-23 21:16:07.371000+00:00,0.0579833984375,2021-12-23 21:16:07.371000+00:00,0.872802734375,2021-12-23 21:16:07.371000+00:00,0.1678466796875,2021-12-23 21:16:07.371000+00:00,0.37841796875,2021-12-23 21:16:07.371000+00:00,0.0030517578125,2021-12-23 21:16:07.371000+00:00,0.1556396484375,2021-12-23 21:16:07.371000+00:00,24.392094160252075,2021-12-23 21:16:07.371000+00:00,23.969703605741547,2021-12-23 21:16:07.371000+00:00,172.015380859375,2021-12-23 21:16:07.371000+00:00,230.2978515625,2021-12-23 21:16:07.371000+00:00,25.95372773917785,2021-12-23 21:16:07.371000+00:00,24.94024134568725,2021-12-23 21:16:07.371000+00:00,-31.54998779296875,2021-12-23 21:16:07.372000+00:00
19,10.943603515625,2021-12-23 21:16:07.438000+00:00,0.6744384765625,2021-12-23 21:16:07.438000+00:00,0.1251220703125,2021-12-23 21:16:07.438000+00:00,0.06103515625,2021-12-23 21:16:07.438000+00:00,-0.2471923828125,2021-12-23 21:16:07.438000+00:00,1.2420654296875,2021-12-23 21:16:07.438000+00:00,0.7080078125,2021-12-23 21:16:07.438000+00:00,0.048828125,2021-12-23 21:16:07.438000+00:00,0.3692626953125,2021-12-23 21:16:07.438000+00:00,0.3204345703125,2021-12-23 21:16:07.438000+00:00,0.4241943359375,2021-12-23 21:16:07.438000+00:00,0.30517578125,2021-12-23 21:16:07.438000+00:00,0.6103515625,2021-12-23 21:16:07.438000+00:00,0.7598876953125,2021-12-23 21:16:07.438000+00:00,-0.01220703125,2021-12-23 21:16:07.438000+00:00,0.2288818359375,2021-12-23 21:16:07.438000+00:00,0.689697265625,2021-12-23 21:16:07.438000+00:00,0.1129150390625,2021-12-23 21:16:07.438000+00:00,0.0701904296875,2021-12-23 21:16:07.438000+00:00,-0.030517578125,2021-12-23 21:16:07.438000+00:00,0.3326416015625,2021-12-23 21:16:07.438000+00:00,0.469970703125,2021-12-23 21:16:07.438000+00:00,-0.042724609375,2021-12-23 21:16:07.438000+00:00,0.189208984375,2021-12-23 21:16:07.438000+00:00,0.018310546875,2021-12-23 21:16:07.438000+00:00,0.982666015625,2021-12-23 21:16:07.438000+00:00,0.20751953125,2021-12-23 21:16:07.438000+00:00,0.4150390625,2021-12-23 21:16:07.438000+00:00,0.018310546875,2021-12-23 21:16:07.438000+00:00,0.054931640625,2021-12-23 21:16:07.438000+00:00,24.19714161410028,2021-12-23 21:16:07.438000+00:00,23.83604919455759,2021-12-23 21:16:07.438000+00:00,172.015380859375,2021-12-23 21:16:07.438000+00:00,230.23681640625,2021-12-23 21:16:07.438000+00:00,25.86947252107544,2021-12-23 21:16:07.438000+00:00,24.809218275838624,2021-12-23 21:16:07.438000+00:00,-31.599987030029297,2021-12-23 21:16:07.438000+00:00
20,8.660888671875,2021-12-23 21:16:07.505000+00:00,0.3753662109375,2021-12-23 21:16:07.505000+00:00,0.1068115234375,2021-12-23 21:16:07.505000+00:00,-0.0335693359375,2021-12-23 21:16:07.505000+00:00,-0.1708984375,2021-12-23 21:16:07.505000+00:00,1.2664794921875,2021-12-23 21:16:07.505000+00:00,0.5615234375,2021-12-23 21:16:07.505000+00:00,-0.018310546875,2021-12-23 21:16:07.505000+00:00,0.1678466796875,2021-12-23 21:16:07.505000+00:00,0.146484375,2021-12-23 21:16:07.505000+00:00,0.4608154296875,2021-12-23 21:16:07.505000+00:00,0.1190185546875,2021-12-23 21:16:07.505000+00:00,0.4150390625,2021-12-23 21:16:07.505000+00:00,0.8148193359375,2021-12-23 21:16:07.505000+00:00,-0.0579833984375,2021-12-23 21:16:07.505000+00:00,0.189208984375,2021-12-23 21:16:07.505000+00:00,0.4669189453125,2021-12-23 21:16:07.505000+00:00,0.067138671875,2021-12-23 21:16:07.505000+00:00,0.0640869140625,2021-12-23 21:16:07.505000+00:00,-0.08544921875,2021-12-23 21:16:07.505000+00:00,0.3021240234375,2021-12-23 21:16:07.505000+00:00,0.23193359375,2021-12-23 21:16:07.505000+00:00,0.140380859375,2021-12-23 21:16:07.505000+00:00,0.2166748046875,2021-12-23 21:16:07.505000+00:00,-0.0152587890625,2021-12-23 21:16:07.505000+00:00,0.8575439453125,2021-12-23 21:16:07.505000+00:00,0.1068115234375,2021-12-23 21:16:07.505000+00:00,0.2471923828125,2021-12-23 21:16:07.505000+00:00,-0.030517578125,2021-12-23 21:16:07.505000+00:00,0.10986328125,2021-12-23 21:16:07.505000+00:00,24.017539662133665,2021-12-23 21:16:07.505000+00:00,23.71150758413617,2021-12-23 21:16:07.505000+00:00,172.015380859375,2021-12-23 21:16:07.505000+00:00,230.2490234375,2021-12-23 21:16:07.505000+00:00,25.691600393970337,2021-12-23 21:16:07.505000+00:00,24.606132517573243,2021-12-23 21:16:07.505000+00:00,-31.649986267089844,2021-12-23 21:16:07.505000+00:00
21,10.14404296875,2021-12-23 21:16:07.571000+00:00,0.506591796875,2021-12-23 21:16:07.571000+00:00,0.238037109375,2021-12-23 21:16:07.571000+00:00,0.079345703125,2021-12-23 21:16:07.571000+00:00,-0.1739501953125,2021-12-23 21:16:07.571000+00:00,1.2359619140625,2021-12-23 21:16:07.571000+00:00,0.543212890625,2021-12-23 21:16:07.571000+00:00,-0.048828125,2021-12-23 21:16:07.571000+00:00,0.6378173828125,2021-12-23 21:16:07.571000+00:00,0.347900390625,2021-12-23 21:16:07.571000+00:00,0.2471923828125,2021-12-23 21:16:07.571000+00:00,-0.018310546875,2021-12-23 21:16:07.571000+00:00,0.54931640625,2021-12-23 21:16:07.571000+00:00,0.8026123046875,2021-12-23 21:16:07.571000+00:00,-0.048828125,2021-12-23 21:16:07.571000+00:00,0.1678466796875,2021-12-23 21:16:07.571000+00:00,0.7476806640625,2021-12-23 21:16:07.571000+00:00,0.164794921875,2021-12-23 21:16:07.571000+00:00,0.0701904296875,2021-12-23 21:16:07.571000+00:00,-0.0701904296875,2021-12-23 21:16:07.571000+00:00,0.1953125,2021-12-23 21:16:07.571000+00:00,0.3021240234375,2021-12-23 21:16:07.571000+00:00,0.08544921875,2021-12-23 21:16:07.571000+00:00,0.1190185546875,2021-12-23 21:16:07.571000+00:00,0.103759765625,2021-12-23 21:16:07.571000+00:00,0.9735107421875,2021-12-23 21:16:07.571000+00:00,0.2288818359375,2021-12-23 21:16:07.571000+00:00,0.32958984375,2021-12-23 21:16:07.571000+00:00,0.0732421875,2021-12-23 21:16:07.571000+00:00,0.1220703125,2021-12-23 21:16:07.571000+00:00,24.22937786188916,2021-12-23 21:16:07.571000+00:00,23.86034999659104,2021-12-23 21:16:07.571000+00:00,172.015380859375,2021-12-23 21:16:07.571000+00:00,230.28564453125,2021-12-23 21:16:07.571000+00:00,25.8913164665094,2021-12-23 21:16:07.571000+00:00,24.77318693163025,2021-12-23 21:16:07.571000+00:00,-31.69998550415039,2021-12-23 21:16:07.572000+00:00
